,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
156425,201512100041,2015,12,10,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,,"12/10/2015: A Molotov cocktail was thrown at a civilian residence in Londonderry, Northern Ireland, United Kingdom. The explosive device did not detonate in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,20,Unknown,,,Unknown,Unknown,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""PETROL BOMB FOUND OUTSIDE CO DERRY HOME,"" MyInforms, December 22, 2015.",,,START Primary Collection,-9,-9,1,1,
156492,201512120047,2015,12,12,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred in the Manor Close area of the city.,"12/12/2015: An explosive device was discovered and defused in Manor Close neighborhood, Belfast, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""'Viable device' found in north Belfast,"" BBC, December 12, 2015.","""North Belfast security alert: Viable device found during searches,"" Belfast Live, December 12, 2015.","""Viable device found in north Belfast,"" UTV, December 12, 2015.",START Primary Collection,-9,-9,1,1,
156558,201512140038,2015,12,14,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownabbey,54.666171,-5.977532,1.0,0,The incident occurred in the Hollybrook Crescent area.,"12/14/2015: An explosive device was discovered and defused in Hollybrook Crescent neighborhood, Newtownabbey, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""'Pipe bomb' found in security alert,"" BBC, December 14, 2015.","""Pipe bomb left outside home 'could have killed',"" UTV, December 15, 2015.","""Homes evacuated after suspected pipe bomb found,"" The Irish News, December 15, 2015.",START Primary Collection,-9,-9,1,1,
156683,201512170045,2015,12,17,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred in the Lyndhurst Meadows area of the city.,"12/17/2015: Assailants set fire to an electricity sub-station in Lyndhurst Meadows neighborhood, Belfast, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Unknown,Power Sub-Station,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,An electricity sub-station was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Sub-station ""wiped out"" in arson attack,"" BBC, December 18, 2015.","""Arson attack on Belfast sub-station leaves 2,500 homes without power,"" Belfast Telegraph, December 18, 2015.",,START Primary Collection,-9,-9,1,1,
157155,201512300017,2015,11,30,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred on Iveagh street.,"11/30/2015: Two masked assailants attacked civilians in the Grosvenor Homing Pigeon Club on Iveagh Street in Belfast, Northern Ireland, United Kingdom. The assailants ordered two customers to lie on the ground, shot them in the legs, and fled the scene. No group claimed responsibility for the attack.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,1,Business,2.0,Restaurant/Bar/Café,Grosvenor Homing Pigeon Club,Bar,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Two men hurt in pigeon club shooting,"" BBC, November 30, 2015.","""Two men 'stable' after being shot  in the legs in West Belfast social club,"" Belfast Media, December 1, 2015.","""Paramilitary-style attack wounds two men in Northern Ireland's Belfast,"" Jane's Terrorism Watch Report, December 2, 2015.",START Primary Collection,-9,-9,1,1,
157256,201601020041,2016,1,2,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Banbridge,54.356102,-6.276561,1.0,0,,"01/02/2016: Assailants threw a petrol bomb at a house in Banbridge town, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A house was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""PETROL BOMB THROWN AT BANBRIDGE HOUSE,"" PA Newswire: Northern Ireland, January 3, 2016.","""Man escapes after petrol bomb attack on his house,"" The Mirror (The Daily Mirror and The Sunday Mirror), January 4, 2016.",,START Primary Collection,-9,-9,1,1,
157446,201601070054,2016,1,7,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred in the Glenpark street area.,"01/07/2016: Assailants shot and killed a civilian at his residence along Glenpark Street in Belfast, Northern Ireland, United Kingdom. No group claimed responsibility; however, sources attributed the attack to the Irish National Liberation Army (INLA) and the New Irish Republican Army.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,68.0,Named Civilian,Not Applicable,Civilian: Conor McKee,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Irish National Liberation Army (INLA),,The New Irish Republican Army,,,,,0.0,0.0,,0,-99.0,1.0,0.0,,,0.0,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Conor McKee: North Belfast murder victim shot several times,"" BBC, January 11, 2016.","""PRIEST FACES DOWN HARDLINE BULLIES; DEFIANT REBELS TOLD TO GET LOSTExtremists are told by cleric that he will not be intimidated by note,"" Sunday Life, August 21, 2016.","""Paramilitary assaults by loyalists at highest in six years,"" The Irish News, June 16, 2016.",START Primary Collection,0,1,1,1,
157635,201601120050,2016,1,12,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred on Ebor street.,"01/12/2016: Assailants threw an incendiary device at the residence of a Chinese family on Ebor Street in Belfast, Northern Ireland, United Kingdom. There were no reported casualties as the device failed to catch fire. No group claimed responsibility for the attack.",1,1,1,0.0,,,0.0,0,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Not Applicable,Residence of Chinese Civilian,44.0,China,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Romanian family's car torched in Belfast race hate attack,"" Belfast Telegraph, January 27, 2016.",,,START Primary Collection,-9,-9,1,1,
157764,201601150080,2016,1,15,"January 1-31, 2016",0,,603,United Kingdom,8,Western Europe,England,Aylsham,52.796163,1.2546329999999999,1.0,0,,"01/00/2016: Sometime between January 1, 2016 and January 31, 2016, assailants set fire to St. John of the Cross Church in Aylsham, England, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,St. John of the Cross Church,Roman Catholic Church,216.0,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A shed was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Hunt for church arsonists,"" Eastern Daily Press, April 23, 2016.",,,START Primary Collection,-9,-9,1,1,
157944,201601200049,2016,1,20,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Dungannon,54.50853000000001,-6.763131,1.0,0,,"01/20/2016: Assailants threw a petrol bomb at a vehicle in Dungannon town, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Vehicle,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Petrol bomb device thrown at car in Dungannon as children slept nearby,"" Mid-Ulster Mail, January 22, 2016.",,,START Primary Collection,-9,-9,1,1,
157977,201601210049,2016,1,21,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred on Medway street.,"01/21/2016: An explosive device was discovered and defused at a residence on Medway Street in Belfast, Northern Ireland, United Kingdom. No group claimed responsibility for the attack.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Pipe-bomb found in east Belfast security alert,"" The Irish News, January 22, 2016.","""Pipe bomb is found in alert,"" The Mirror (The Daily Mirror and The Sunday Mirror), January 23, 2016.",,START Primary Collection,-9,-9,1,1,
158106,201601250041,2016,1,24,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Lurgan,54.463367000000005,-6.328597,1.0,0,The incident occurred on Lake street.,"01/24/2016: Assailants threw over 100 petrol bombs targeting police officers in Lake street, Lurgan town, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the attack; however sources attributed the attack to Dissident Republicans.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Police Service of Northern Ireland (PSNI),Officers,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Numerous petrol bombs were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An unknown number of police vehicles were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Fears of dissident attack on PSNI in run-up to 1916 centenary,"" Irish Times, January 26, 2016.","""'Gun fired at police' during disturbances in Lurgan,"" Belfast Telegraph, January 25, 2016.","""Gunshot fired at police and more than 100 petrol bombs thrown in Lurgan,"" Irish Independent, January 25, 2016.",START Primary Collection,0,0,1,1,
158155,201601260042,2016,1,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred on Ebor street.,"01/26/2016: Assailants set fire to a Romanian civilian's vehicle on Ebor Street, Belfast, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Car,166.0,Romania,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Romanian family's car torched in Belfast race hate attack,"" Belfast Telegraph, January 27, 2016.","""Racist arson attack in unionist Village,"" An Phoblacht, January 27, 2016.",,START Primary Collection,-9,-9,1,1,
158255,201601290020,2016,1,29,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,,"01/29/2016: An explosive device was discovered and defused outside of a house in Londonderry, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Pipe bomb in Waterside,"" Derry Journal, January 29, 2016.","""Controlled explosion carried out on pipe bomb in Derry,"" The Irish News, January 29, 2016.","""'VIABLE PIPE BOMB DEVICE' MADE SAFE IN DERRY AFTER HOMES EVACUATED,"" Derry Daily, January 29, 2016.",START Primary Collection,-9,-9,1,1,
158922,201602140036,2016,2,14,,0,,603,United Kingdom,8,Western Europe,England,Beighton,53.344607999999994,-1.335668,1.0,0,,"02/14/2016: Assailants set fire to the St. Mary's the Virgin Church in Beighton village, England, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,St. Mary's the Virgin Church,Church,216.0,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A church was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""VIDEO: Yobs' arson attack on 400-year-old Sheffield church,"" Sheffield Telegraph, February 22, 2016.",,,START Primary Collection,-9,-9,1,1,
159099,201602180062,2016,2,18,,0,,603,United Kingdom,8,Western Europe,England,Rochdale,53.613527000000005,-2.148956,1.0,0,,"02/18/2016: Two assailants attacked Jalal Uddin with a hammer in Rochdale, England, United Kingdom. Uddin, an imam, was killed in the attack. Mohammed Syeedy and Mohammed Abdul Kadir claimed responsibility for the incident and while the specific motive is unknown sources noted that authorities discovered Islamic State of Iraq and the Levant (ISIL) propaganda on Syeedy's mobile phone.",1,1,1,0.0,,,0.0,1,0,8,Unarmed Assault,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Unknown,Imam: Jalal Uddin,216.0,Great Britain,,,,,,,,,,,,,,,,,Jihadi-inspired extremists,,,,,,"The specific motive is unknown; however, sources noted that Islamic State of Iraq and the Levant (ISIL) propaganda was discovered on the mobile phone of one of the assailants, Mohammed Syeedy.",0.0,,,1,2.0,1.0,1.0,6.0,Video,,,,,,,,9,Melee,21.0,Blunt Object,,,,,,,,,,,,,A hammer was used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""IS attacked Britain - and nobody noticed,"" Middle East Eye, March 6, 2017.","""Jalal Uddin murder trial: Prosecution case comes to end,"" Manchester Evening News, September 2, 2016.","""Washington: The 2016 Timeline of Islamic Terror,"" US Official News, December 26, 2016.",START Primary Collection,-9,-9,1,1,
159232,201602220050,2016,2,22,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred in the New Lodge area of the city.,"02/22/2016: An explosive device was discovered and defused in New Lodge neighborhood, Belfast, Northern Ireland, United Kingdom. No group claimed responsibility for the attack.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""'Pipe bomb' found in north Belfast security alert,"" UTV, February 25, 2016.","""Pipe bomb found in north Belfast security alert,"" Belfast Telegraph, February 22, 2016.","""Bomb found in republican-dominated Belfast district,"" News Letter, February 22, 2016.",START Primary Collection,-9,-9,1,1,
159359,201602250041,2016,2,25,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,,"02/25/2016: Security forces discovered and defused a pipe bomb in Belfast, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""North Belfast alert: pipe bomb found,"" BBC, February 25, 2016.","""Pipe bomb found close to homes,"" Belfast Telegraph, February 26, 2016.","""'Pipe bomb' found in north Belfast security alert,"" UTV, February 25, 2016.",START Primary Collection,-9,-9,1,1,
159360,201602250042,2016,2,25,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred in south Belfast.,"02/25/2016: Assailants shot and killed a civilian in south Belfast, Northern Ireland, United Kingdom. No group claimed responsibility for the incident; however, sources attributed the attack to the Irish National Liberation Army (INLA).",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,68.0,Named Civilian,Not Applicable,Civilian: Stephen Carson,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Irish National Liberation Army (INLA),,,,,,,0.0,,,0,4.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Dissidents blamed after man shot dead in South Belfast,"" Sunday World Ireland, February 26, 2016.","""Man (28) murdered in south Belfast on Thursday night,"" Irish Times, February 26, 2016.",,START Primary Collection,0,0,1,1,
159394,201602260045,2016,2,26,,0,,603,United Kingdom,8,Western Europe,England,Nunthorpe,54.525682999999994,-1.184625,1.0,0,The incident occurred in the Mallowdale area.,"02/26/2016: Assailants set fire to the vehicle of Jon Rathmell, a local councilor, at his residence in Nunthorpe, England, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Government of Nunthorpe,Vehicle of Councilor: Jon Rathmell,216.0,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A BMW convertible was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Councillor's car sixth to be torched; offer of cctv after latest arson incident,"" Evening Gazette, March 27, 2017.","""Councillor's car is torched on his drive amid fears he is victim of vendetta,"" Gazette Live, February 26, 2016.",,START Primary Collection,-9,-9,1,1,
